transaction_id,customer_id,account_id,transaction_type,amount,transaction_date,status
T01739,250,491,Deposit,279276.88,2025-04-27,Failed
T01740,446,120,Transfer,74874.39,2023-05-30,Failed
T01741,33,226,Bill Payment,35803.62,2025-07-19,Pending
T01742,241,57,Withdrawal,2917573.78,2023-01-30,Completed
T01743,3,285,Withdrawal,113720.68,2023-07-07,Failed
T01744,181,457,Deposit,1951691.09,2025-06-06,Pending
T01745,342,200,Bill Payment,31844.01,2024-11-10,Failed
T01746,306,524,Deposit,1816939.68,2024-09-24,Pending
T01747,287,408,Withdrawal,3580102.9,2025-02-26,Pending
T01748,287,379,Bill Payment,37345.83,2025-03-23,Pending
T01749,170,354,Transfer,924601.99,2024-09-01,Pending
T01750,395,575,Deposit,431782.46,2025-08-28,Pending
T01751,327,426,Bill Payment,28934.54,2025-02-27,Failed
T01752,11,435,Bill Payment,14042.81,2025-06-29,Failed
T01753,219,613,Deposit,287706.75,2025-06-17,Pending
T01754,73,487,Transfer,198814.29,2025-06-01,Failed
T01755,214,385,Deposit,13734.43,2024-02-19,Failed
T01756,499,280,Bill Payment,17571.81,2025-06-05,Pending
T01757,8,582,Withdrawal,997088.55,2024-02-08,Pending
T01758,25,297,Bill Payment,4319.07,2023-05-27,Pending
T01759,59,600,Transfer,1482554.41,2024-08-18,Failed
T01760,53,475,Withdrawal,135173.23,2023-01-19,Completed
T01761,284,158,Transfer,900858.14,2024-10-02,Failed
T01762,441,652,Bill Payment,12505.27,2024-08-21,Failed
T01763,379,295,Bill Payment,18019.29,2025-06-11,Failed
T01764,481,661,Withdrawal,143184.48,2024-01-18,Pending
T01765,188,505,Deposit,1197983.2,2023-12-05,Pending
T01766,163,596,Bill Payment,56600.9,2025-04-10,Pending
T01767,65,644,Bill Payment,97428.45,2022-12-31,Completed
T01768,82,383,Deposit,1690637.5,2024-04-03,Completed
T01769,163,596,Deposit,292701.17,2024-12-01,Pending
T01770,424,139,Transfer,490344.9,2023-01-28,Pending
T01771,188,370,Bill Payment,63661.09,2024-01-30,Pending
T01772,270,50,Transfer,875346.46,2024-09-21,Failed
T01773,259,79,Withdrawal,3832445.75,2024-09-06,Completed
T01774,119,97,Withdrawal,2719017.96,2022-12-02,Pending
T01775,85,309,Transfer,2056488.44,2023-01-01,Failed
T01776,488,372,Deposit,1069073.44,2024-04-29,Pending
T01777,425,148,Deposit,274330.42,2023-12-24,Pending
T01778,231,382,Bill Payment,41258.25,2023-02-01,Completed
T01779,249,105,Withdrawal,773620.02,2025-07-02,Completed
T01780,24,193,Deposit,834983.84,2023-02-22,Completed
T01781,446,120,Withdrawal,4617125.35,2025-05-17,Pending
T01782,73,357,Transfer,2073306.59,2025-04-14,Completed
T01783,401,453,Transfer,517035.38,2024-11-30,Pending
T01784,421,30,Deposit,445104.52,2024-05-24,Failed
T01785,200,146,Withdrawal,1537834.19,2024-09-22,Completed
T01786,243,134,Deposit,849897.74,2025-03-24,Completed
T01787,226,80,Deposit,1549497.27,2025-02-12,Pending
T01788,259,44,Withdrawal,539979.09,2022-12-07,Failed
T01789,320,526,Deposit,938430.14,2024-09-02,Pending
T01790,118,45,Deposit,603640.79,2025-03-11,Completed
T01791,44,99,Deposit,1840236.09,2025-07-13,Completed
T01792,273,602,Withdrawal,924724.34,2023-07-24,Pending
T01793,421,30,Deposit,291541.18,2024-02-16,Failed
T01794,3,285,Transfer,1056933.72,2025-05-01,Failed
T01795,214,628,Withdrawal,2525041.24,2024-10-12,Completed
T01796,115,102,Deposit,1057913.06,2024-11-21,Failed
T01797,379,197,Transfer,515734.5,2023-05-27,Failed
T01798,286,5,Deposit,1848502.08,2023-01-09,Failed
T01799,73,487,Transfer,2094549.65,2024-09-03,Completed
T01800,243,451,Deposit,362106.65,2023-03-14,Pending
T01801,41,389,Bill Payment,21505.97,2024-03-21,Completed
T01802,269,418,Deposit,1522938.19,2023-02-13,Pending
T01803,295,127,Bill Payment,11120.58,2024-11-26,Completed
T01804,324,508,Transfer,2114340.38,2025-07-04,Failed
T01805,447,42,Deposit,656566.76,2023-06-30,Completed
T01806,363,395,Transfer,1371108.83,2022-12-04,Failed
T01807,272,320,Bill Payment,22664.76,2023-10-24,Pending
T01808,304,298,Bill Payment,18959.62,2024-08-15,Completed
T01809,48,488,Transfer,538302.2,2024-08-17,Failed
T01810,267,504,Deposit,793041.33,2024-12-27,Failed
T01811,315,675,Deposit,238876.08,2024-12-25,Pending
T01812,29,411,Deposit,1482993.6,2025-05-09,Completed
T01813,26,67,Transfer,2925634.88,2023-06-08,Pending
T01814,86,206,Bill Payment,12363.94,2024-04-22,Pending
T01815,253,512,Transfer,2294568.63,2024-05-06,Failed
T01816,259,608,Transfer,2269030.68,2023-12-18,Failed
T01817,326,410,Transfer,1427740.94,2024-05-28,Failed
T01818,195,415,Bill Payment,51190.31,2024-07-01,Completed
T01819,376,466,Deposit,244819.03,2024-03-13,Pending
T01820,466,510,Withdrawal,3142226.78,2025-08-24,Completed
T01821,481,31,Deposit,1475727.81,2025-04-20,Completed
T01822,494,511,Deposit,1944159.06,2022-12-25,Pending
T01823,194,620,Transfer,458633.59,2025-06-11,Failed
T01824,277,639,Deposit,1520462.8,2025-07-06,Failed
T01825,472,533,Bill Payment,79293.87,2024-03-07,Completed
T01826,132,301,Bill Payment,49076.01,2023-01-15,Pending
T01827,477,556,Transfer,2428540.05,2024-02-29,Failed
T01828,267,560,Deposit,1905184.7,2023-02-28,Completed
T01829,419,441,Deposit,767567.94,2025-02-17,Pending
T01830,145,386,Bill Payment,46019.66,2025-08-23,Completed
T01831,29,182,Transfer,2654158.34,2024-05-27,Completed
T01832,267,504,Bill Payment,13535.38,2023-12-20,Failed
T01833,383,399,Bill Payment,76424.71,2023-10-31,Failed
T01834,497,692,Bill Payment,66041.85,2025-07-20,Failed
T01835,73,553,Bill Payment,47643.51,2025-04-28,Completed
T01836,119,519,Deposit,783073.95,2023-05-26,Pending
T01837,477,606,Bill Payment,61732.27,2024-03-05,Pending
T01838,287,292,Transfer,184741.21,2023-02-08,Failed
T01839,324,47,Withdrawal,4184833.83,2025-03-28,Pending
T01840,59,598,Deposit,1530505.44,2025-07-31,Failed
T01841,174,350,Bill Payment,9825.27,2023-05-12,Pending
T01842,164,366,Bill Payment,35191.8,2024-03-31,Failed
T01843,429,251,Withdrawal,1173875.82,2024-01-29,Pending
T01844,305,607,Deposit,1820822.84,2025-07-20,Completed
T01845,322,313,Deposit,675519.72,2025-09-24,Completed
T01846,192,552,Transfer,112614.18,2025-07-29,Failed
T01847,117,433,Bill Payment,26735.23,2024-06-04,Failed
T01848,185,481,Deposit,1971536.68,2023-04-23,Pending
T01849,454,585,Bill Payment,32309.89,2025-04-16,Completed
T01850,334,501,Deposit,1381882.5,2023-02-13,Completed
T01851,288,345,Bill Payment,50326.58,2024-01-28,Failed
T01852,28,348,Withdrawal,3074524.54,2025-02-19,Pending
T01853,198,447,Withdrawal,2485261.61,2024-05-12,Completed
T01854,207,549,Withdrawal,1437490.44,2025-06-30,Completed
T01855,477,305,Bill Payment,80479.84,2024-02-27,Failed
T01856,127,95,Deposit,1183933.38,2023-04-21,Pending
T01857,114,69,Bill Payment,42767.88,2025-08-10,Pending
T01858,259,79,Transfer,1514166.28,2025-09-30,Pending
T01859,199,444,Transfer,600630.92,2025-09-03,Pending
T01860,185,258,Bill Payment,67188.87,2024-12-30,Failed
T01861,387,185,Deposit,1255873.95,2023-02-27,Failed
T01862,35,192,Bill Payment,21373.99,2025-07-04,Failed
T01863,43,479,Transfer,2811520.2,2025-08-11,Failed
T01864,39,630,Bill Payment,93470.13,2024-07-23,Failed
T01865,126,642,Deposit,1044778.04,2024-12-02,Pending
T01866,285,474,Withdrawal,1202629.37,2024-04-19,Failed
T01867,457,308,Bill Payment,41085,2022-11-02,Completed
T01868,88,650,Withdrawal,4229988.95,2024-04-20,Pending
T01869,394,294,Withdrawal,1282976.73,2024-01-27,Failed
T01870,219,242,Bill Payment,23924.49,2023-07-12,Completed
T01871,379,197,Deposit,491550.43,2023-09-02,Pending
T01872,434,476,Bill Payment,56026.52,2024-03-18,Pending
T01873,117,433,Deposit,404380.02,2024-10-29,Pending
T01874,440,140,Deposit,517164.5,2023-07-30,Pending
T01875,315,675,Withdrawal,3221824.81,2023-09-21,Completed
T01876,381,498,Deposit,111126.88,2023-05-06,Completed
T01877,477,322,Transfer,2601581.75,2023-06-02,Pending
T01878,357,373,Deposit,794091.65,2023-02-01,Failed
T01879,153,144,Withdrawal,560549.89,2024-01-07,Failed
T01880,135,513,Deposit,1044154.14,2023-03-11,Failed
T01881,111,538,Transfer,1489605.08,2024-12-01,Completed
T01882,493,244,Deposit,1546495.17,2025-01-20,Pending
T01883,135,338,Bill Payment,80603.58,2024-12-30,Failed
T01884,219,242,Bill Payment,21879.04,2022-12-02,Completed
T01885,385,180,Withdrawal,4849647.46,2025-07-29,Pending
T01886,256,419,Transfer,2588768.35,2024-03-11,Completed
T01887,143,503,Transfer,2099003.38,2025-05-22,Completed
T01888,378,325,Bill Payment,47537.93,2023-04-26,Completed
T01889,3,285,Withdrawal,1815627.06,2025-04-19,Failed
T01890,217,377,Transfer,63712.09,2024-05-12,Failed
T01891,32,36,Deposit,1381519.57,2023-06-01,Failed
T01892,470,246,Transfer,1658407.35,2023-06-14,Pending
T01893,156,655,Transfer,2709519.72,2023-07-12,Failed
T01894,8,125,Withdrawal,4288378.05,2025-09-15,Pending
T01895,84,9,Bill Payment,92757.99,2025-06-01,Pending
T01896,85,309,Deposit,1872676.65,2023-06-19,Completed
T01897,477,305,Withdrawal,4297224.27,2024-08-14,Completed
T01898,318,450,Transfer,2638462.01,2022-12-11,Failed
T01899,401,417,Deposit,548436.03,2024-07-04,Completed
T01900,267,504,Bill Payment,73720.5,2024-04-22,Pending
T01901,117,433,Deposit,1648889.53,2025-08-20,Failed
T01902,169,268,Deposit,704036.76,2023-10-08,Failed
T01903,79,561,Transfer,1360058.63,2024-08-25,Completed
T01904,433,54,Withdrawal,3151151.55,2025-05-10,Failed
T01905,440,140,Deposit,801623.37,2023-12-21,Failed
T01906,322,313,Transfer,1727640.13,2024-09-01,Completed
T01907,131,162,Withdrawal,2582313.09,2023-10-03,Failed
T01908,243,134,Bill Payment,79284.97,2025-01-11,Pending
T01909,437,463,Bill Payment,87363.23,2023-10-11,Completed
T01910,478,267,Withdrawal,3437646.89,2024-01-28,Pending
T01911,173,289,Withdrawal,422910.35,2024-10-02,Pending
T01912,63,187,Bill Payment,87651.36,2023-08-02,Failed
T01913,414,230,Deposit,1896244.38,2024-04-28,Failed
T01914,186,663,Withdrawal,4534317.06,2025-08-23,Pending
T01915,394,204,Transfer,2103932.83,2025-03-09,Completed
T01916,429,51,Bill Payment,61838.6,2024-08-19,Failed
T01917,478,267,Withdrawal,446217.28,2024-09-21,Pending
T01918,166,175,Deposit,28722.76,2023-12-16,Failed
T01919,37,446,Bill Payment,82743.02,2024-05-20,Pending
T01920,199,122,Withdrawal,3568105,2024-11-24,Completed
T01921,334,273,Transfer,2239455.87,2025-01-01,Pending
T01922,243,134,Bill Payment,85648.14,2024-07-16,Failed
T01923,384,221,Transfer,2180260.85,2023-06-13,Completed
T01924,375,429,Withdrawal,2043211.99,2023-08-11,Completed
T01925,421,30,Transfer,2928396.42,2025-05-01,Completed
T01926,122,633,Bill Payment,90742.09,2023-05-07,Pending
T01927,363,597,Bill Payment,8665.29,2023-10-28,Pending
T01928,223,137,Transfer,2923210.33,2022-12-25,Pending
T01929,248,218,Bill Payment,70874.47,2025-06-27,Failed
T01930,360,612,Transfer,219630.33,2024-10-20,Failed
T01931,341,61,Deposit,666058.65,2024-05-03,Completed
T01932,476,483,Transfer,2990219.94,2025-02-12,Failed
T01933,219,613,Deposit,11219.29,2023-03-13,Failed
T01934,245,635,Bill Payment,30320.48,2024-12-14,Pending
T01935,90,688,Transfer,397148.64,2023-04-16,Failed
T01936,38,43,Withdrawal,1302197.97,2023-12-21,Failed
T01937,188,505,Transfer,2633751.31,2023-02-12,Completed
T01938,418,92,Transfer,2130911.6,2023-06-11,Pending
T01939,200,146,Transfer,350967.75,2023-12-02,Completed
T01940,199,131,Bill Payment,87180.79,2024-09-01,Pending
T01941,188,370,Bill Payment,28364.26,2024-12-10,Pending
T01942,214,628,Transfer,1551159.57,2023-05-21,Pending
T01943,296,169,Transfer,2210739.28,2024-08-14,Pending
T01944,174,155,Bill Payment,5416.9,2023-02-24,Completed
T01945,62,56,Withdrawal,916523.46,2023-09-14,Pending
T01946,478,267,Withdrawal,3530108.35,2024-09-04,Pending
T01947,482,119,Bill Payment,4175.09,2024-03-31,Pending
T01948,395,575,Bill Payment,45830.19,2022-11-15,Completed
T01949,430,152,Deposit,699533.8,2024-07-10,Completed
T01950,149,291,Withdrawal,4174933.34,2022-12-26,Failed
T01951,250,521,Transfer,1689960.54,2024-06-11,Failed
T01952,59,600,Withdrawal,2918153.41,2024-11-22,Completed
T01953,296,539,Withdrawal,2082678.54,2024-05-07,Completed
T01954,327,253,Bill Payment,67723.16,2023-10-06,Pending
T01955,98,27,Transfer,2044096.38,2024-05-26,Failed
T01956,8,125,Bill Payment,37418.48,2023-02-08,Completed
T01957,220,332,Withdrawal,145343.64,2024-05-09,Pending
T01958,196,676,Bill Payment,45460.15,2023-09-18,Pending
T01959,301,609,Deposit,659189.13,2022-11-17,Completed
T01960,96,672,Bill Payment,32559.06,2024-02-12,Failed
T01961,159,583,Withdrawal,1057622.94,2023-03-07,Completed
T01962,487,660,Transfer,969850.95,2025-07-10,Completed
T01963,321,73,Bill Payment,9345.85,2024-03-08,Pending
T01964,332,183,Withdrawal,4825281.5,2023-05-19,Pending
T01965,418,92,Deposit,1704765.49,2023-05-06,Completed
T01966,190,398,Bill Payment,28565.1,2022-12-03,Failed
T01967,284,158,Deposit,597444.05,2023-12-24,Pending
T01968,191,318,Withdrawal,1795862.25,2024-10-07,Completed
T01969,217,377,Withdrawal,2448625.56,2025-09-20,Pending
T01970,48,488,Transfer,1689389.7,2023-05-08,Pending
T01971,387,93,Bill Payment,81118.34,2024-10-02,Failed
T01972,263,191,Bill Payment,63105.56,2024-08-31,Completed
T01973,447,42,Transfer,2919828.74,2025-05-17,Failed
T01974,414,230,Withdrawal,4653407.4,2022-10-13,Failed
T01975,273,645,Deposit,581760.7,2023-02-05,Pending
T01976,331,82,Bill Payment,30109.29,2022-11-03,Completed
T01977,457,308,Withdrawal,2615937.19,2023-11-06,Pending
T01978,159,583,Deposit,1102213.16,2023-09-05,Completed
T01979,320,526,Deposit,1021547.84,2023-05-25,Pending
T01980,119,97,Bill Payment,66119.44,2025-02-03,Failed
T01981,466,260,Transfer,764953.18,2025-05-07,Completed
T01982,342,516,Deposit,228314.01,2025-01-01,Failed
T01983,285,474,Withdrawal,3931099.29,2024-07-23,Pending
T01984,324,47,Deposit,832795,2023-03-26,Failed
T01985,477,305,Transfer,1761831.56,2023-12-26,Pending
T01986,460,687,Bill Payment,62418.66,2023-10-09,Pending
T01987,174,350,Withdrawal,1056130.79,2024-01-15,Completed
T01988,333,619,Transfer,2614911.58,2023-04-12,Completed
T01989,339,445,Deposit,12191.22,2022-12-18,Completed
T01990,237,14,Withdrawal,3279349.06,2023-10-10,Pending
T01991,195,415,Bill Payment,30349.72,2024-07-18,Failed
T01992,188,370,Bill Payment,80483.61,2025-06-23,Completed
T01993,362,129,Withdrawal,70365.71,2025-05-29,Completed
T01994,251,17,Withdrawal,4295201.14,2024-09-14,Completed
T01995,387,493,Withdrawal,3249049.39,2023-01-10,Pending
T01996,126,642,Withdrawal,431381.64,2023-03-26,Pending
T01997,430,152,Bill Payment,42245.73,2024-11-19,Completed
T01998,496,171,Withdrawal,3694167.13,2025-04-19,Pending
T01999,393,497,Bill Payment,2060.82,2025-01-14,Pending
T02000,59,600,Withdrawal,1007490.76,2022-10-30,Failed
T02001,265,402,Deposit,668033.19,2025-06-12,Completed
T02002,282,646,Bill Payment,97950.75,2024-12-13,Pending
T02003,348,593,Transfer,111533.14,2025-03-16,Pending
T02004,381,498,Bill Payment,23267.39,2023-10-15,Completed
T02005,378,541,Deposit,844298.09,2023-05-16,Pending
T02006,214,567,Deposit,536063.82,2023-12-31,Failed
T02007,105,428,Bill Payment,11782.38,2024-08-01,Failed
T02008,74,662,Transfer,1345252.02,2022-10-07,Pending
T02009,138,22,Withdrawal,1440765.9,2025-05-17,Completed
T02010,185,481,Transfer,1314613.01,2024-04-05,Failed
T02011,258,225,Transfer,2765245.92,2023-10-13,Failed
T02012,445,673,Bill Payment,13202.74,2025-03-09,Pending
T02013,157,400,Bill Payment,83324.77,2024-07-13,Failed
T02014,414,669,Transfer,2388020,2023-07-22,Completed
T02015,145,637,Withdrawal,1413003.62,2025-08-02,Failed
T02016,241,89,Bill Payment,12996.75,2025-08-08,Completed
T02017,103,161,Bill Payment,10180.28,2023-02-14,Pending
T02018,58,506,Transfer,704539.36,2024-12-26,Failed
T02019,343,49,Deposit,717894.11,2024-04-17,Pending
T02020,164,366,Withdrawal,874399.26,2023-01-18,Failed
T02021,315,33,Deposit,675800.64,2024-12-30,Completed
T02022,122,633,Withdrawal,604319.48,2025-01-27,Completed
T02023,395,499,Transfer,2980991.63,2024-12-01,Pending
T02024,97,48,Transfer,2689004.94,2024-12-01,Failed
T02025,121,528,Deposit,1412956.63,2025-02-11,Pending
T02026,409,469,Deposit,1949332.18,2022-11-05,Failed
T02027,297,625,Deposit,1647308.65,2024-06-02,Completed
T02028,282,520,Deposit,334509.07,2024-10-04,Completed
T02029,309,211,Transfer,471519.13,2022-12-11,Pending
T02030,401,453,Bill Payment,73281.93,2025-06-18,Completed
T02031,284,158,Transfer,1004155.27,2024-05-27,Completed
T02032,42,126,Withdrawal,2196103.2,2024-05-06,Pending
T02033,480,7,Withdrawal,4174232.04,2023-11-03,Pending
T02034,174,350,Transfer,1515315.67,2022-10-30,Completed
T02035,334,273,Transfer,2145741.63,2024-04-11,Pending
T02036,188,370,Withdrawal,758904.46,2023-01-17,Failed
T02037,96,432,Withdrawal,690833.67,2024-03-23,Pending
T02038,423,424,Bill Payment,89816.72,2023-10-14,Failed
T02039,350,699,Transfer,2831248.9,2025-07-21,Pending
T02040,239,150,Deposit,1435392.66,2025-06-06,Failed
T02041,256,72,Deposit,676938.1,2023-03-15,Pending
T02042,296,169,Bill Payment,6240.69,2025-03-26,Completed
T02043,163,677,Withdrawal,4512653.15,2024-03-04,Completed
T02044,234,647,Transfer,1258206.24,2023-04-30,Failed
T02045,214,567,Transfer,2164792.36,2022-12-12,Pending
T02046,467,353,Deposit,1654093.61,2024-04-04,Failed
T02047,29,626,Withdrawal,3501775.02,2025-01-30,Pending
T02048,487,660,Withdrawal,4438011.21,2024-03-13,Failed
T02049,256,634,Bill Payment,69777.35,2025-06-29,Failed
T02050,195,415,Withdrawal,4404992.44,2023-07-03,Completed
T02051,29,38,Transfer,1170285.62,2025-09-02,Failed
T02052,390,130,Transfer,641596.68,2024-09-25,Failed
T02053,43,566,Transfer,1564246.93,2025-09-19,Failed
T02054,476,164,Deposit,56268.5,2024-10-17,Failed
T02055,305,607,Transfer,724398.67,2025-06-12,Pending
T02056,117,433,Deposit,1464106.34,2023-07-15,Pending
T02057,146,266,Transfer,371877.15,2023-05-02,Failed
T02058,206,128,Bill Payment,29866.32,2023-01-11,Failed
T02059,196,6,Bill Payment,33964.13,2024-09-14,Completed
T02060,163,596,Withdrawal,1752335.34,2022-12-01,Pending
T02061,353,683,Withdrawal,3572040.54,2024-01-03,Failed
T02062,159,254,Deposit,656030,2023-08-14,Failed
T02063,220,198,Transfer,1363201.62,2022-12-12,Completed
T02064,86,436,Bill Payment,8286.52,2023-08-10,Completed
T02065,86,436,Withdrawal,2381789.1,2022-12-09,Pending
T02066,226,80,Transfer,2030628.92,2024-02-07,Pending
T02067,386,603,Bill Payment,87214.28,2024-01-29,Failed
T02068,494,511,Bill Payment,99651.53,2024-12-13,Failed
T02069,375,502,Bill Payment,82398.8,2024-06-14,Completed
T02070,376,518,Withdrawal,2424337.25,2025-01-25,Pending
T02071,397,133,Deposit,1389094.18,2024-10-09,Pending
T02072,108,485,Deposit,1493119.36,2023-11-02,Failed
T02073,287,379,Deposit,1203399.63,2022-11-30,Pending
T02074,177,113,Deposit,739487.14,2025-07-05,Pending
T02075,447,42,Withdrawal,589593.32,2023-07-28,Pending
T02076,264,384,Transfer,882296.89,2023-12-23,Completed
T02077,189,147,Withdrawal,3919178.71,2024-04-11,Pending
T02078,270,50,Transfer,2667227.09,2022-12-18,Completed
T02079,240,188,Bill Payment,308.37,2025-07-19,Failed
T02080,35,358,Deposit,1740917.86,2024-03-03,Pending
T02081,387,493,Transfer,1697509.05,2023-12-03,Pending
T02082,417,387,Bill Payment,83462.55,2023-04-16,Failed
T02083,358,136,Withdrawal,2524314.54,2024-04-28,Pending
T02084,494,461,Bill Payment,14983.36,2024-08-13,Failed
T02085,214,334,Deposit,1599723.34,2024-06-17,Failed
T02086,277,639,Bill Payment,38784.79,2024-08-18,Pending
T02087,28,348,Deposit,1916179.94,2024-05-27,Pending
T02088,3,285,Deposit,1731974.17,2024-03-14,Failed
T02089,48,26,Transfer,1683352.54,2023-07-22,Completed
T02090,487,660,Deposit,385257.25,2024-11-13,Failed
T02091,407,555,Deposit,1914606.97,2025-09-14,Failed
T02092,19,194,Bill Payment,50313.62,2024-11-15,Completed
T02093,181,124,Withdrawal,4811921.45,2024-04-27,Pending
T02094,309,211,Withdrawal,4148623.06,2024-12-19,Failed
T02095,134,455,Deposit,1613938.59,2023-11-23,Failed
